order_id,order_date,product,category,quantity,price,total_sales,city,store,sales_channel,payment_method,discount,profit
ORD11879,12/03/2024,Keyboard,Electronics,2,235.5,395.64,Kano,Store A,Online,Card,0.16,90.13
ORD11880,23/12/2024,Laptop Stand,Electronics,2,88.63,164.85,Kano,Store A,Offline,Cash,0.07,42.61
ORD11881,08/09/2024,Wireless Mouse,Electronics,4,269.25,1066.23,Abuja,Store D,Online,Transfer,0.01,189.05
ORD11882,11/07/2024,Wireless Mouse,Electronics,3,142.07,366.54,Ibadan,Store A,Online,Transfer,0.14,124.82
ORD11883,09/08/2024,Laptop Stand,Electronics,2,51.48,77.22,Lagos,Store D,Offline,Cash,0.25,8.97
ORD11884,23/11/2024,Notebook,Stationery,3,65.75,155.83,Ibadan,Store B,Online,Card,0.21,22.54
ORD11885,06/09/2024,Laptop Sleeve,Accessories,4,115.98,403.61,Lagos,Store A,Offline,Transfer,0.13,84.76
ORD11886,11/05/2024,Bluetooth Speaker,Electronics,3,221.23,537.59,Abuja,Store B,Online,Transfer,0.19,177.95
ORD11887,14/01/2024,Drawer Cabinet,Furniture,2,201.71,387.28,Lagos,Store D,Online,Mobile Money,0.04,58.46
ORD11888,03/02/2024,Wireless Mouse,Electronics,3,237.84,706.38,Abuja,Store A,Offline,Cash,0.01,227.7
ORD11889,20/11/2024,Phone Case,Accessories,3,246.47,658.07,Port Harcourt,Store B,Offline,Transfer,0.11,156.77
ORD11890,20/06/2024,Drawer Cabinet,Furniture,3,227.8,533.05,Kano,Store C,Online,Transfer,0.22,76.26
ORD11891,17/01/2024,USB Cable,Electronics,2,299.06,556.25,Lagos,Store D,Online,Card,0.07,117.72
ORD11892,11/07/2024,Backpack,Accessories,3,213.46,557.13,Lagos,Store B,Offline,Cash,0.13,141.5
ORD11893,29/02/2024,Backpack,Accessories,4,148.32,516.15,Kano,Store C,Online,Mobile Money,0.13,77.16
ORD11894,18/09/2024,Backpack,Accessories,5,220.21,946.9,Kano,Store B,Offline,Cash,0.14,313.02
ORD11895,22/09/2024,USB Cable,Electronics,2,111.79,212.4,Abuja,Store B,Offline,Transfer,0.05,63.55
ORD11896,08/07/2024,Drawer Cabinet,Furniture,4,267.07,908.04,Ibadan,Store A,Offline,Mobile Money,0.15,293.09
ORD11897,11/09/2024,Office Chair,Furniture,1,156.57,134.65,Port Harcourt,Store A,Online,Mobile Money,0.14,13.67
ORD11898,13/03/2024,Office Chair,Furniture,1,157.85,129.44,Port Harcourt,Store D,Online,Cash,0.18,16.31
ORD11899,03/05/2024,Keyboard,Electronics,3,139.58,381.05,Kano,Store A,Online,Transfer,0.09,76.78
ORD11900,29/11/2024,Office Chair,Furniture,5,142.71,685.01,Ibadan,Store D,Offline,Mobile Money,0.04,195.08
ORD11901,02/11/2024,Bookshelf,Furniture,2,274.25,466.22,Ibadan,Store D,Offline,Cash,0.15,80.71
ORD11902,28/02/2024,Pen Pack,Stationery,5,196.6,924.02,Lagos,Store B,Online,Transfer,0.06,292.49
ORD11903,05/03/2024,Laptop Sleeve,Accessories,4,263.73,865.03,Port Harcourt,Store D,Offline,Transfer,0.18,296.54
ORD11904,26/09/2024,Backpack,Accessories,1,208.43,162.58,Ibadan,Store B,Offline,Cash,0.22,40.16
ORD11905,27/07/2024,Laptop Sleeve,Accessories,2,226.45,348.73,Port Harcourt,Store D,Offline,Transfer,0.23,99.55
ORD11906,29/08/2024,Keyboard,Electronics,2,281.66,478.82,Kano,Store B,Offline,Cash,0.15,105.53
ORD11907,02/11/2024,Bookshelf,Furniture,1,136.88,121.82,Abuja,Store C,Online,Cash,0.11,28.58
ORD11908,15/04/2024,Backpack,Accessories,5,162.38,690.12,Lagos,Store A,Offline,Card,0.15,89.79
ORD11909,29/09/2024,Desk Organizer,Stationery,5,185.6,807.36,Port Harcourt,Store B,Offline,Cash,0.13,123.87
ORD11910,15/05/2024,Drawer Cabinet,Furniture,1,252.7,235.01,Lagos,Store D,Offline,Card,0.07,72.71
ORD11911,07/02/2024,Laptop Stand,Electronics,5,186.52,895.3,Port Harcourt,Store D,Offline,Card,0.04,192.69
ORD11912,04/10/2024,Pen Pack,Stationery,4,193.98,768.16,Port Harcourt,Store A,Offline,Cash,0.01,245.58
ORD11913,23/12/2024,Desk Organizer,Stationery,4,36.16,111.37,Lagos,Store C,Online,Card,0.23,28.32
ORD11914,12/01/2024,Notebook,Stationery,4,179.52,581.64,Lagos,Store C,Online,Cash,0.19,79.74
ORD11915,18/05/2024,Standing Desk,Furniture,1,51.64,48.03,Port Harcourt,Store B,Online,Cash,0.07,8.63
ORD11916,02/07/2024,Notebook,Stationery,2,185.37,359.62,Abuja,Store D,Offline,Card,0.03,44.5
ORD11917,10/11/2024,Laptop Sleeve,Accessories,1,84.77,83.07,Kano,Store B,Offline,Transfer,0.02,17.01
ORD11918,19/08/2024,Stapler,Stationery,2,34.75,52.12,Lagos,Store B,Online,Mobile Money,0.25,16.56
ORD11919,26/07/2024,Laptop Stand,Electronics,5,51.12,222.37,Ibadan,Store B,Offline,Cash,0.13,60.79
ORD11920,02/12/2024,Phone Case,Accessories,4,19.49,72.5,Ibadan,Store D,Online,Mobile Money,0.07,11.17
ORD11921,03/11/2024,Backpack,Accessories,1,29.62,24.88,Port Harcourt,Store B,Offline,Transfer,0.16,4.6
ORD11922,09/10/2024,Wireless Mouse,Electronics,5,153.78,738.14,Port Harcourt,Store C,Offline,Cash,0.04,145.33
ORD11923,26/10/2024,Desk Organizer,Stationery,1,214.05,199.07,Abuja,Store D,Offline,Card,0.07,53.67
ORD11924,13/03/2024,Phone Case,Accessories,5,289.56,1129.28,Kano,Store C,Offline,Mobile Money,0.22,273.58
ORD11925,16/07/2024,Pen Pack,Stationery,2,200.88,385.69,Lagos,Store A,Offline,Cash,0.04,48.09
ORD11926,02/07/2024,Backpack,Accessories,1,82.03,81.21,Kano,Store A,Offline,Transfer,0.01,14.75
ORD11927,29/03/2024,Bookshelf,Furniture,3,181,494.13,Ibadan,Store A,Offline,Transfer,0.09,116.33
ORD11928,24/12/2024,Pen Pack,Stationery,3,181.27,435.05,Kano,Store B,Offline,Card,0.2,118.48
ORD11929,29/07/2024,Standing Desk,Furniture,1,224.85,218.1,Abuja,Store D,Online,Mobile Money,0.03,33.29
ORD11930,20/06/2024,Drawer Cabinet,Furniture,5,58.04,264.08,Abuja,Store D,Online,Mobile Money,0.09,48.25
ORD11931,24/10/2024,Phone Case,Accessories,1,174.61,167.63,Lagos,Store B,Offline,Transfer,0.04,22.05
ORD11932,10/02/2024,Bookshelf,Furniture,1,166.57,134.92,Kano,Store D,Offline,Card,0.19,27.71
ORD11933,03/04/2024,Drawer Cabinet,Furniture,5,154.82,735.39,Abuja,Store B,Offline,Mobile Money,0.05,166.85
ORD11934,19/05/2024,Drawer Cabinet,Furniture,1,232.62,176.79,Lagos,Store C,Offline,Transfer,0.24,40.95
ORD11935,27/02/2024,Stapler,Stationery,3,24.33,56.93,Abuja,Store A,Online,Cash,0.22,7.32
ORD11936,06/03/2024,Bookshelf,Furniture,4,83.2,259.58,Lagos,Store B,Offline,Transfer,0.22,46.31
ORD11937,20/07/2024,Office Chair,Furniture,3,72.87,181.45,Port Harcourt,Store B,Online,Mobile Money,0.17,18.6
ORD11938,30/07/2024,Office Chair,Furniture,1,203.42,187.15,Kano,Store D,Online,Mobile Money,0.08,60.09
ORD11939,15/10/2024,Keyboard,Electronics,1,235.33,223.56,Kano,Store C,Online,Transfer,0.05,46.37
ORD11940,11/08/2024,Keyboard,Electronics,4,27.54,104.65,Kano,Store C,Online,Transfer,0.05,28.94
ORD11941,11/03/2024,Laptop Stand,Electronics,2,80.5,123.97,Port Harcourt,Store A,Online,Transfer,0.23,26.84
ORD11942,28/04/2024,USB Cable,Electronics,4,156.01,555.4,Lagos,Store D,Offline,Transfer,0.11,68.73
ORD11943,08/10/2024,Standing Desk,Furniture,1,198.62,166.84,Kano,Store A,Online,Mobile Money,0.16,17.59
ORD11944,22/01/2024,Standing Desk,Furniture,5,134.05,650.14,Port Harcourt,Store C,Online,Card,0.03,131.94
ORD11945,10/07/2024,Standing Desk,Furniture,1,237.22,222.99,Ibadan,Store D,Offline,Card,0.06,73.45
ORD11946,27/01/2024,Drawer Cabinet,Furniture,1,208.69,200.34,Lagos,Store A,Online,Card,0.04,46.21
ORD11947,31/08/2024,Pen Pack,Stationery,2,236.4,453.89,Abuja,Store B,Offline,Transfer,0.04,125.53
ORD11948,05/01/2024,Laptop Sleeve,Accessories,3,54.17,144.63,Port Harcourt,Store A,Online,Transfer,0.11,47.26
ORD11949,28/10/2024,Drawer Cabinet,Furniture,2,156.64,263.16,Port Harcourt,Store B,Offline,Transfer,0.16,47.18
ORD11950,06/08/2024,Notebook,Stationery,1,27.11,23.59,Lagos,Store B,Online,Mobile Money,0.13,4.9
ORD11951,05/03/2024,Standing Desk,Furniture,4,48.27,185.36,Ibadan,Store B,Online,Card,0.04,28.9
ORD11952,27/01/2024,Backpack,Accessories,1,284.09,235.79,Ibadan,Store B,Offline,Card,0.17,28.74
ORD11953,06/09/2024,Keyboard,Electronics,2,187.28,307.14,Abuja,Store A,Online,Cash,0.18,103.63
ORD11954,23/11/2024,Backpack,Accessories,2,171.9,268.16,Lagos,Store D,Offline,Transfer,0.22,67.64
ORD11955,27/07/2024,USB Cable,Electronics,4,96.23,338.73,Port Harcourt,Store B,Offline,Card,0.12,114.16
ORD11956,29/09/2024,Standing Desk,Furniture,5,60.3,256.27,Kano,Store A,Offline,Mobile Money,0.15,64.48
ORD11957,03/09/2024,Desk Organizer,Stationery,5,90.85,363.4,Kano,Store B,Online,Transfer,0.2,38.19
ORD11958,19/04/2024,Bookshelf,Furniture,4,229.51,844.6,Ibadan,Store C,Offline,Mobile Money,0.08,99.61
ORD11959,17/12/2024,Standing Desk,Furniture,3,274.54,807.15,Ibadan,Store D,Online,Transfer,0.02,247.67
ORD11960,22/11/2024,Laptop Sleeve,Accessories,2,168.23,306.18,Abuja,Store B,Offline,Mobile Money,0.09,79.96
ORD11961,24/06/2024,Phone Case,Accessories,4,155.11,514.97,Port Harcourt,Store B,Offline,Transfer,0.17,131.35
ORD11962,11/11/2024,Stapler,Stationery,2,53.05,93.37,Abuja,Store D,Online,Card,0.12,25.33
ORD11963,24/11/2024,Drawer Cabinet,Furniture,1,74.41,72.92,Lagos,Store A,Online,Mobile Money,0.02,22.51
ORD11964,06/11/2024,Laptop Sleeve,Accessories,5,284.85,1125.16,Lagos,Store A,Online,Cash,0.21,337.96
ORD11965,13/03/2024,Laptop Sleeve,Accessories,1,66.33,49.75,Ibadan,Store D,Online,Card,0.25,8.62
ORD11966,02/03/2024,Laptop Sleeve,Accessories,4,106.22,344.15,Port Harcourt,Store A,Offline,Card,0.19,78.58
ORD11967,18/07/2024,Desk Organizer,Stationery,1,230.56,193.67,Kano,Store A,Online,Mobile Money,0.16,28.51
ORD11968,19/05/2024,Stapler,Stationery,1,94.19,86.65,Ibadan,Store C,Offline,Mobile Money,0.08,15.7
ORD11969,04/04/2024,Desk Organizer,Stationery,4,275.82,959.85,Kano,Store B,Online,Transfer,0.13,263.28
ORD11970,28/09/2024,Desk Organizer,Stationery,2,79.04,132.79,Kano,Store A,Online,Cash,0.16,24.29
ORD11971,01/09/2024,Bookshelf,Furniture,4,147.18,523.96,Port Harcourt,Store C,Online,Mobile Money,0.11,113.49
ORD11972,29/09/2024,Stapler,Stationery,5,112.16,471.07,Port Harcourt,Store D,Offline,Mobile Money,0.16,54.76
ORD11973,14/04/2024,Keyboard,Electronics,3,130.41,324.72,Port Harcourt,Store A,Offline,Transfer,0.17,102.68
ORD11974,11/06/2024,Pen Pack,Stationery,1,298.57,232.88,Lagos,Store B,Offline,Card,0.22,53.18
ORD11975,05/08/2024,Pen Pack,Stationery,4,119.95,427.02,Kano,Store C,Offline,Card,0.11,77.43
ORD11976,19/02/2024,Desk Organizer,Stationery,3,5.39,13.1,Kano,Store B,Offline,Cash,0.19,2.78
ORD11977,05/06/2024,Bookshelf,Furniture,5,20.63,77.36,Kano,Store C,Online,Mobile Money,0.25,27.07
ORD11978,23/04/2024,Notebook,Stationery,2,99.29,168.79,Lagos,Store D,Offline,Card,0.15,22.49
ORD11979,04/11/2024,Desk Organizer,Stationery,2,192.1,380.36,Lagos,Store D,Offline,Card,0.01,66.7
ORD11980,21/03/2024,Laptop Sleeve,Accessories,5,282.9,1131.6,Kano,Store D,Offline,Mobile Money,0.2,306.75
ORD11981,10/09/2024,Laptop Sleeve,Accessories,5,91.72,362.29,Port Harcourt,Store B,Online,Card,0.21,119.14
ORD11982,11/11/2024,Bluetooth Speaker,Electronics,2,138.77,249.79,Lagos,Store C,Offline,Mobile Money,0.1,77.07
ORD11983,19/03/2024,Wireless Mouse,Electronics,2,56.4,87.98,Lagos,Store A,Offline,Cash,0.22,12.11
ORD11984,02/10/2024,Office Chair,Furniture,1,69.27,56.8,Port Harcourt,Store D,Online,Card,0.18,19.85
ORD11985,22/09/2024,Keyboard,Electronics,5,288.1,1354.07,Port Harcourt,Store D,Online,Cash,0.06,339.09
ORD11986,13/03/2024,Bookshelf,Furniture,5,145.42,618.03,Lagos,Store A,Offline,Card,0.15,201.48
ORD11987,07/12/2024,Pen Pack,Stationery,1,15.04,12.33,Lagos,Store A,Online,Cash,0.18,1.69
ORD11988,24/07/2024,Backpack,Accessories,3,48.76,117.02,Lagos,Store B,Online,Card,0.2,25.7
ORD11989,30/08/2024,USB Cable,Electronics,3,281.75,726.91,Ibadan,Store A,Online,Cash,0.14,153.53
ORD11990,25/12/2024,Desk Organizer,Stationery,2,252.74,424.6,Abuja,Store D,Online,Card,0.16,115.95
ORD11991,24/10/2024,Pen Pack,Stationery,3,26.13,65.06,Abuja,Store A,Online,Card,0.17,8.1
ORD11992,13/11/2024,Office Chair,Furniture,5,141.34,572.43,Ibadan,Store B,Online,Cash,0.19,156.4
ORD11993,02/10/2024,Laptop Sleeve,Accessories,3,148.01,408.51,Lagos,Store C,Offline,Cash,0.08,72.76
ORD11994,05/08/2024,Drawer Cabinet,Furniture,3,180.06,502.37,Kano,Store B,Offline,Card,0.07,145.18
ORD11995,30/07/2024,Pen Pack,Stationery,3,251.84,679.97,Lagos,Store D,Offline,Cash,0.1,162.39
ORD11996,23/11/2024,Desk Organizer,Stationery,1,52.04,40.59,Lagos,Store C,Offline,Transfer,0.22,9.32
ORD11997,02/06/2024,Office Chair,Furniture,4,160.64,642.56,Port Harcourt,Store D,Offline,Cash,0,94.37
ORD11998,01/10/2024,Wireless Mouse,Electronics,5,132.71,656.91,Port Harcourt,Store B,Online,Card,0.01,165.48
ORD11999,06/03/2024,Stapler,Stationery,2,167.67,305.16,Ibadan,Store B,Online,Cash,0.09,50.05
ORD12000,22/11/2024,Notebook,Stationery,4,273.16,1038.01,Kano,Store B,Online,Cash,0.05,142.36
ORD12001,26/11/2024,Standing Desk,Furniture,3,73.57,203.05,Abuja,Store B,Online,Transfer,0.08,70.4
ORD12002,26/02/2024,Laptop Stand,Electronics,2,90.76,170.63,Port Harcourt,Store A,Online,Mobile Money,0.06,28.28
ORD12003,24/01/2024,Office Chair,Furniture,4,87.69,277.1,Abuja,Store C,Online,Cash,0.21,79.18
ORD12004,31/08/2024,Notebook,Stationery,4,213.38,691.35,Kano,Store C,Offline,Transfer,0.19,190.31
ORD12005,06/04/2024,Laptop Sleeve,Accessories,4,216.56,736.3,Port Harcourt,Store C,Offline,Mobile Money,0.15,127.33
ORD12006,08/10/2024,Phone Case,Accessories,5,118.39,467.64,Ibadan,Store B,Offline,Transfer,0.21,159.7
ORD12007,08/01/2024,Bluetooth Speaker,Electronics,1,299,239.2,Port Harcourt,Store D,Offline,Transfer,0.2,76.61
ORD12008,12/10/2024,Laptop Sleeve,Accessories,4,145.37,558.22,Ibadan,Store A,Online,Card,0.04,139.3
ORD12009,20/05/2024,Wireless Mouse,Electronics,5,75.6,340.2,Kano,Store B,Online,Transfer,0.1,75.36
ORD12010,22/12/2024,Backpack,Accessories,3,95.78,238.49,Abuja,Store A,Online,Transfer,0.17,67.09
ORD12011,26/05/2024,Backpack,Accessories,5,6.55,30.46,Lagos,Store C,Online,Transfer,0.07,4.03
ORD12012,06/03/2024,Drawer Cabinet,Furniture,1,182.94,144.52,Ibadan,Store B,Offline,Card,0.21,48.91
ORD12013,19/04/2024,USB Cable,Electronics,4,62.03,213.38,Ibadan,Store C,Online,Card,0.14,33.48
ORD12014,16/02/2024,Backpack,Accessories,1,187.55,142.54,Ibadan,Store B,Online,Mobile Money,0.24,42.3
ORD12015,20/08/2024,Bluetooth Speaker,Electronics,5,148.13,733.24,Kano,Store D,Offline,Cash,0.01,135.92
ORD12016,02/01/2024,Notebook,Stationery,5,70.97,340.66,Kano,Store D,Online,Card,0.04,64.1
ORD12017,24/03/2024,Laptop Stand,Electronics,4,21.11,70.93,Abuja,Store A,Offline,Cash,0.16,18.38
ORD12018,23/04/2024,USB Cable,Electronics,1,47.4,41.71,Kano,Store D,Offline,Mobile Money,0.12,11.89
ORD12019,12/07/2024,Wireless Mouse,Electronics,3,219.96,494.91,Abuja,Store B,Online,Transfer,0.25,147.84
ORD12020,19/02/2024,Pen Pack,Stationery,1,122.92,102.02,Ibadan,Store B,Offline,Card,0.17,11.21
ORD12021,15/07/2024,Wireless Mouse,Electronics,1,79.95,63.96,Abuja,Store A,Offline,Transfer,0.2,17.6
ORD12022,28/01/2024,Laptop Stand,Electronics,2,234.95,357.12,Abuja,Store B,Offline,Transfer,0.24,109.94
ORD12023,25/02/2024,Wireless Mouse,Electronics,4,172.6,642.07,Port Harcourt,Store B,Online,Card,0.07,84.29
ORD12024,06/09/2024,Desk Organizer,Stationery,2,133.44,205.5,Port Harcourt,Store C,Offline,Card,0.23,58.53
ORD12025,17/05/2024,Office Chair,Furniture,2,194.68,338.74,Abuja,Store B,Online,Mobile Money,0.13,65.12
ORD12026,05/03/2024,Bookshelf,Furniture,2,294.2,541.33,Ibadan,Store D,Online,Cash,0.08,163.54
ORD12027,13/03/2024,Office Chair,Furniture,3,169.92,423.1,Abuja,Store C,Offline,Card,0.17,128.2
ORD12028,16/06/2024,Laptop Stand,Electronics,5,293.01,1391.8,Kano,Store A,Online,Transfer,0.05,163.96
ORD12029,07/05/2024,Drawer Cabinet,Furniture,1,155.02,137.97,Ibadan,Store C,Offline,Mobile Money,0.11,14.52
ORD12030,14/03/2024,Backpack,Accessories,4,56.55,199.06,Lagos,Store B,Online,Transfer,0.12,57
ORD12031,26/02/2024,Office Chair,Furniture,4,266.18,968.9,Lagos,Store B,Online,Transfer,0.09,102.75
ORD12032,07/07/2024,Office Chair,Furniture,5,92.12,442.18,Port Harcourt,Store D,Offline,Card,0.04,75.75
ORD12033,20/12/2024,Standing Desk,Furniture,5,80.23,373.07,Abuja,Store C,Online,Card,0.07,129.81
ORD12034,15/06/2024,Laptop Stand,Electronics,4,169.28,589.09,Port Harcourt,Store C,Online,Mobile Money,0.13,85.44
ORD12035,25/05/2024,Desk Organizer,Stationery,3,197.98,540.49,Ibadan,Store C,Offline,Card,0.09,145.42
ORD12036,05/07/2024,Desk Organizer,Stationery,3,251.54,565.97,Ibadan,Store B,Offline,Transfer,0.25,152.17
ORD12037,16/02/2024,Desk Organizer,Stationery,2,220.88,441.76,Port Harcourt,Store C,Offline,Transfer,0,110.39
ORD12038,22/07/2024,Stapler,Stationery,3,244.75,646.14,Ibadan,Store C,Online,Card,0.12,167.69
ORD12039,14/05/2024,Standing Desk,Furniture,3,177.68,527.71,Abuja,Store B,Offline,Cash,0.01,88.31
ORD12040,27/06/2024,Bluetooth Speaker,Electronics,1,185.76,144.89,Port Harcourt,Store C,Online,Mobile Money,0.22,46.53
ORD12041,14/02/2024,Notebook,Stationery,3,155.82,444.09,Kano,Store A,Offline,Card,0.05,64.32
ORD12042,05/07/2024,Bluetooth Speaker,Electronics,3,92.27,246.36,Ibadan,Store D,Offline,Transfer,0.11,86.1
ORD12043,06/01/2024,Drawer Cabinet,Furniture,4,111.06,355.39,Port Harcourt,Store B,Online,Transfer,0.2,115.53
ORD12044,08/12/2024,Laptop Sleeve,Accessories,3,280.55,791.15,Port Harcourt,Store C,Online,Transfer,0.06,108.38
ORD12045,14/06/2024,Phone Case,Accessories,5,144.92,601.42,Lagos,Store A,Online,Card,0.17,79.73
ORD12046,24/07/2024,Phone Case,Accessories,3,17.15,41.67,Port Harcourt,Store B,Offline,Cash,0.19,13.96
ORD12047,15/12/2024,USB Cable,Electronics,5,187.42,871.5,Ibadan,Store B,Online,Cash,0.07,186.37
ORD12048,13/09/2024,Pen Pack,Stationery,5,222.84,924.79,Abuja,Store A,Online,Transfer,0.17,318.21
ORD12049,25/05/2024,Phone Case,Accessories,2,299.76,587.53,Port Harcourt,Store D,Offline,Transfer,0.02,81.19
ORD12050,06/03/2024,Office Chair,Furniture,3,291.56,717.24,Ibadan,Store D,Online,Card,0.18,113.41
ORD12051,03/09/2024,Office Chair,Furniture,2,242.19,426.25,Port Harcourt,Store D,Offline,Mobile Money,0.12,45.43
ORD12052,08/02/2024,Laptop Stand,Electronics,5,287.58,1294.11,Lagos,Store C,Online,Cash,0.1,389.6
ORD12053,15/06/2024,Wireless Mouse,Electronics,1,136.47,136.47,Kano,Store C,Offline,Card,0,13.66
ORD12054,01/12/2024,Pen Pack,Stationery,5,112.87,479.7,Lagos,Store A,Online,Cash,0.15,80.63
ORD12055,08/06/2024,Notebook,Stationery,5,283.03,1061.36,Lagos,Store D,Online,Card,0.25,246.85
ORD12056,22/06/2024,Desk Organizer,Stationery,2,281.04,483.39,Port Harcourt,Store B,Online,Transfer,0.14,113.95
ORD12057,24/04/2024,Notebook,Stationery,4,262.9,914.89,Lagos,Store D,Offline,Transfer,0.13,307.22
ORD12058,10/02/2024,Stapler,Stationery,1,5.88,4.88,Port Harcourt,Store B,Online,Cash,0.17,1.2
ORD12059,28/04/2024,Pen Pack,Stationery,5,97.77,439.96,Port Harcourt,Store B,Offline,Mobile Money,0.1,88.49
ORD12060,03/07/2024,Drawer Cabinet,Furniture,4,125.31,411.02,Lagos,Store C,Offline,Card,0.18,124.12
ORD12061,18/06/2024,Standing Desk,Furniture,4,48.69,175.28,Abuja,Store B,Online,Transfer,0.1,48.65
ORD12062,04/09/2024,Phone Case,Accessories,5,115.62,450.92,Ibadan,Store C,Online,Transfer,0.22,115.61
ORD12063,22/11/2024,Laptop Stand,Electronics,1,296.87,240.46,Kano,Store C,Offline,Transfer,0.19,51.79
ORD12064,22/10/2024,Wireless Mouse,Electronics,1,287.57,261.69,Kano,Store D,Online,Cash,0.09,89.08
ORD12065,04/10/2024,Notebook,Stationery,2,54.85,92.15,Kano,Store D,Online,Transfer,0.16,19.71
ORD12066,28/12/2024,Stapler,Stationery,5,99.39,472.1,Lagos,Store B,Offline,Card,0.05,47.39
ORD12067,10/09/2024,Bluetooth Speaker,Electronics,3,203.06,493.44,Lagos,Store D,Offline,Card,0.19,117.49
ORD12068,05/06/2024,Phone Case,Accessories,5,236.64,911.06,Lagos,Store A,Online,Transfer,0.23,258.24
ORD12069,21/07/2024,Stapler,Stationery,5,88.63,367.81,Kano,Store B,Offline,Card,0.17,97.43
ORD12070,05/04/2024,Bookshelf,Furniture,1,116.13,97.55,Ibadan,Store C,Online,Cash,0.16,29.41
ORD12071,09/11/2024,Laptop Stand,Electronics,2,122,212.28,Abuja,Store C,Online,Cash,0.13,26.79
ORD12072,06/06/2024,Desk Organizer,Stationery,3,50.62,118.45,Port Harcourt,Store C,Online,Cash,0.22,22.39
ORD12073,18/09/2024,Stapler,Stationery,4,185.68,631.31,Abuja,Store B,Online,Cash,0.15,91.76
ORD12074,18/07/2024,Laptop Sleeve,Accessories,2,228.75,439.2,Lagos,Store D,Online,Transfer,0.04,44.34
ORD12075,22/05/2024,Desk Organizer,Stationery,2,190.93,328.4,Port Harcourt,Store B,Offline,Card,0.14,104.48
ORD12076,30/09/2024,Stapler,Stationery,4,86.62,329.16,Lagos,Store A,Offline,Mobile Money,0.05,39.51
ORD12077,29/05/2024,Keyboard,Electronics,2,49.09,94.25,Port Harcourt,Store C,Online,Cash,0.04,24.44
ORD12078,13/09/2024,Phone Case,Accessories,3,290,835.2,Port Harcourt,Store D,Online,Cash,0.04,192.13
ORD12079,27/06/2024,Backpack,Accessories,4,180.18,590.99,Kano,Store D,Online,Transfer,0.18,110.58
ORD12080,24/03/2024,Phone Case,Accessories,4,76.01,273.64,Port Harcourt,Store C,Online,Transfer,0.1,66.45
ORD12081,06/07/2024,Standing Desk,Furniture,1,138.14,127.09,Abuja,Store C,Online,Cash,0.08,14.64
ORD12082,28/12/2024,Office Chair,Furniture,2,224.3,421.68,Lagos,Store C,Offline,Cash,0.06,90.57
ORD12083,01/09/2024,Drawer Cabinet,Furniture,5,247.86,1016.23,Abuja,Store D,Online,Cash,0.18,195.16
ORD12084,31/10/2024,USB Cable,Electronics,1,277.02,246.55,Lagos,Store B,Offline,Cash,0.11,28.95
ORD12085,28/10/2024,Stapler,Stationery,5,260.42,1015.64,Ibadan,Store D,Online,Mobile Money,0.22,165.98
ORD12086,14/11/2024,Notebook,Stationery,2,292.54,573.38,Port Harcourt,Store C,Online,Cash,0.02,91.39
ORD12087,15/07/2024,Phone Case,Accessories,5,234.42,1031.45,Lagos,Store B,Offline,Transfer,0.12,308.95
ORD12088,24/07/2024,Desk Organizer,Stationery,5,293.54,1174.16,Abuja,Store B,Offline,Cash,0.2,212.23
ORD12089,05/04/2024,Drawer Cabinet,Furniture,2,243.6,375.14,Ibadan,Store D,Offline,Mobile Money,0.23,53.42
ORD12090,19/09/2024,Desk Organizer,Stationery,2,87.21,169.19,Kano,Store B,Online,Card,0.03,43.84
ORD12091,31/03/2024,Drawer Cabinet,Furniture,5,46.81,187.24,Kano,Store A,Offline,Mobile Money,0.2,51.21
ORD12092,05/03/2024,Standing Desk,Furniture,1,6.65,6.45,Abuja,Store C,Online,Mobile Money,0.03,1.78
ORD12093,26/12/2024,Standing Desk,Furniture,1,29.1,26.48,Kano,Store B,Online,Card,0.09,3.34
ORD12094,05/06/2024,Laptop Sleeve,Accessories,4,14.84,51.64,Lagos,Store C,Online,Card,0.13,13.21
ORD12095,09/03/2024,Phone Case,Accessories,2,262.07,482.21,Kano,Store D,Online,Cash,0.08,116.93
ORD12096,17/04/2024,Bluetooth Speaker,Electronics,2,247.24,425.25,Lagos,Store B,Online,Cash,0.14,64.63
ORD12097,01/01/2024,Keyboard,Electronics,2,190.62,312.62,Kano,Store D,Online,Card,0.18,49.96
ORD12098,17/10/2024,Phone Case,Accessories,4,92.38,321.48,Ibadan,Store A,Online,Cash,0.13,56.22
